"GEOID","NAME","variable","estimate","moe"
"12067","Lafayette County, Florida","B01001_038",161,124
"12067","Lafayette County, Florida","B01001_039",234,89
"12067","Lafayette County, Florida","B01001_040",145,65
"12067","Lafayette County, Florida","B01001_041",273,96
"12067","Lafayette County, Florida","B01001_042",102,70
"12067","Lafayette County, Florida","B01001_043",120,67
"12067","Lafayette County, Florida","B01001_044",73,51
"12067","Lafayette County, Florida","B01001_045",80,51
"12067","Lafayette County, Florida","B01001_046",190,86
"12067","Lafayette County, Florida","B01001_047",133,86
"12067","Lafayette County, Florida","B01001_048",159,68
"12067","Lafayette County, Florida","B01001_049",21,23
"12069","Lake County, Florida","B01001_001",345867,NA
"12069","Lake County, Florida","B01001_002",167643,100
"12069","Lake County, Florida","B01001_003",8709,57
"12069","Lake County, Florida","B01001_004",8736,712
"12069","Lake County, Florida","B01001_005",10817,721
"12069","Lake County, Florida","B01001_006",6147,113
"12069","Lake County, Florida","B01001_007",3457,118
"12069","Lake County, Florida","B01001_008",1398,340
"12069","Lake County, Florida","B01001_009",1738,340
"12069","Lake County, Florida","B01001_010",5054,463
"12069","Lake County, Florida","B01001_011",9394,126
"12069","Lake County, Florida","B01001_012",9133,72
"12069","Lake County, Florida","B01001_013",8414,737
"12069","Lake County, Florida","B01001_014",9729,742
"12069","Lake County, Florida","B01001_015",10100,50
"12069","Lake County, Florida","B01001_016",10636,62
"12069","Lake County, Florida","B01001_017",10772,682
"12069","Lake County, Florida","B01001_018",4244,511
"12069","Lake County, Florida","B01001_019",6873,578
"12069","Lake County, Florida","B01001_020",4831,547
"12069","Lake County, Florida","B01001_021",6924,561
"12069","Lake County, Florida","B01001_022",11109,665
"12069","Lake County, Florida","B01001_023",9437,583
"12069","Lake County, Florida","B01001_024",5684,485
"12069","Lake County, Florida","B01001_025",4307,460
"12069","Lake County, Florida","B01001_026",178224,100
"12069","Lake County, Florida","B01001_027",8305,28
"12069","Lake County, Florida","B01001_028",8684,587
"12069","Lake County, Florida","B01001_029",9848,588
"12069","Lake County, Florida","B01001_030",5664,111
"12069","Lake County, Florida","B01001_031",3115,113
"12069","Lake County, Florida","B01001_032",2162,379
"12069","Lake County, Florida","B01001_033",1638,428
"12069","Lake County, Florida","B01001_034",4524,422
"12069","Lake County, Florida","B01001_035",9374,110
"12069","Lake County, Florida","B01001_036",9364,110
"12069","Lake County, Florida","B01001_037",9276,654
"12069","Lake County, Florida","B01001_038",10005,659
"12069","Lake County, Florida","B01001_039",10693,127
"12069","Lake County, Florida","B01001_040",11199,70
"12069","Lake County, Florida","B01001_041",11398,734
"12069","Lake County, Florida","B01001_042",5137,622
"12069","Lake County, Florida","B01001_043",8315,592
"12069","Lake County, Florida","B01001_044",5401,519
"12069","Lake County, Florida","B01001_045",8644,631
"12069","Lake County, Florida","B01001_046",12821,715
"12069","Lake County, Florida","B01001_047",10208,606
"12069","Lake County, Florida","B01001_048",6577,560
"12069","Lake County, Florida","B01001_049",5872,486
"12071","Lee County, Florida","B01001_001",737468,NA
"12071","Lee County, Florida","B01001_002",361232,153
"12071","Lee County, Florida","B01001_003",17640,7
"12071","Lee County, Florida","B01001_004",18178,898
"12071","Lee County, Florida","B01001_005",19941,909
"12071","Lee County, Florida","B01001_006",11719,64
"12071","Lee County, Florida","B01001_007",7472,175
"12071","Lee County, Florida","B01001_008",4003,554
"12071","Lee County, Florida","B01001_009",3980,561
"12071","Lee County, Florida","B01001_010",10391,653
"12071","Lee County, Florida","B01001_011",20686,122
"12071","Lee County, Florida","B01001_012",19787,36
"12071","Lee County, Florida","B01001_013",19206,887
"12071","Lee County, Florida","B01001_014",18761,890
"12071","Lee County, Florida","B01001_015",20690,81
"12071","Lee County, Florida","B01001_016",21806,77
"12071","Lee County, Florida","B01001_017",23282,762
"12071","Lee County, Florida","B01001_018",10055,594
"12071","Lee County, Florida","B01001_019",14817,708
"12071","Lee County, Florida","B01001_020",10334,590
"12071","Lee County, Florida","B01001_021",17169,734
"12071","Lee County, Florida","B01001_022",26627,817
"12071","Lee County, Florida","B01001_023",21991,656
"12071","Lee County, Florida","B01001_024",12614,777
"12071","Lee County, Florida","B01001_025",10083,745
"12071","Lee County, Florida","B01001_026",376236,153
"12071","Lee County, Florida","B01001_027",16704,46
"12071","Lee County, Florida","B01001_028",17102,960
"12071","Lee County, Florida","B01001_029",18990,948
"12071","Lee County, Florida","B01001_030",11278,123
"12071","Lee County, Florida","B01001_031",7164,119
"12071","Lee County, Florida","B01001_032",4289,632
"12071","Lee County, Florida","B01001_033",3891,557
"12071","Lee County, Florida","B01001_034",9880,682
"12071","Lee County, Florida","B01001_035",20452,94
"12071","Lee County, Florida","B01001_036",19526,56
"12071","Lee County, Florida","B01001_037",19323,666
"12071","Lee County, Florida","B01001_038",18951,655
"12071","Lee County, Florida","B01001_039",21318,71
"12071","Lee County, Florida","B01001_040",23662,83
"12071","Lee County, Florida","B01001_041",26526,879
"12071","Lee County, Florida","B01001_042",11205,653
"12071","Lee County, Florida","B01001_043",17624,730
"12071","Lee County, Florida","B01001_044",12099,679
"12071","Lee County, Florida","B01001_045",19008,874
"12071","Lee County, Florida","B01001_046",28831,904
"12071","Lee County, Florida","B01001_047",20166,811
"12071","Lee County, Florida","B01001_048",13956,703
"12071","Lee County, Florida","B01001_049",14291,870
"12073","Leon County, Florida","B01001_001",289770,NA
"12073","Leon County, Florida","B01001_002",137486,69
"12073","Leon County, Florida","B01001_003",7748,32
"12073","Leon County, Florida","B01001_004",7308,496
"12073","Leon County, Florida","B01001_005",7909,484
"12073","Leon County, Florida","B01001_006",4699,35
"12073","Leon County, Florida","B01001_007",7197,195
"12073","Leon County, Florida","B01001_008",5843,754
"12073","Leon County, Florida","B01001_009",4799,631
"12073","Leon County, Florida","B01001_010",11421,769
"12073","Leon County, Florida","B01001_011",11768,54
"12073","Leon County, Florida","B01001_012",8884,63
"12073","Leon County, Florida","B01001_013",7893,463
"12073","Leon County, Florida","B01001_014",6907,466
"12073","Leon County, Florida","B01001_015",7175,40
"12073","Leon County, Florida","B01001_016",7134,84
"12073","Leon County, Florida","B01001_017",7369,393
"12073","Leon County, Florida","B01001_018",2979,295
"12073","Leon County, Florida","B01001_019",4102,389
"12073","Leon County, Florida","B01001_020",2818,286
"12073","Leon County, Florida","B01001_021",3779,307
"12073","Leon County, Florida","B01001_022",4230,323
"12073","Leon County, Florida","B01001_023",2565,231
"12073","Leon County, Florida","B01001_024",1574,194
"12073","Leon County, Florida","B01001_025",1385,244
"12073","Leon County, Florida","B01001_026",152284,69
"12073","Leon County, Florida","B01001_027",7305,37
"12073","Leon County, Florida","B01001_028",7465,420
"12073","Leon County, Florida","B01001_029",7253,421
"12073","Leon County, Florida","B01001_030",4528,25
"12073","Leon County, Florida","B01001_031",9592,214
"12073","Leon County, Florida","B01001_032",6822,701
"12073","Leon County, Florida","B01001_033",5582,635
"12073","Leon County, Florida","B01001_034",12076,779
"12073","Leon County, Florida","B01001_035",11949,63
"12073","Leon County, Florida","B01001_036",9296,56
"12073","Leon County, Florida","B01001_037",8487,513
"12073","Leon County, Florida","B01001_038",8051,500
"12073","Leon County, Florida","B01001_039",7785,40
"12073","Leon County, Florida","B01001_040",7985,51
"12073","Leon County, Florida","B01001_041",8754,419
"12073","Leon County, Florida","B01001_042",3386,323
"12073","Leon County, Florida","B01001_043",4939,388
"12073","Leon County, Florida","B01001_044",3313,344
"12073","Leon County, Florida","B01001_045",4078,393
"12073","Leon County, Florida","B01001_046",5185,401
"12073","Leon County, Florida","B01001_047",3386,297
"12073","Leon County, Florida","B01001_048",2422,255
"12073","Leon County, Florida","B01001_049",2645,259
"12075","Levy County, Florida","B01001_001",40403,NA
"12075","Levy County, Florida","B01001_002",19718,101
"12075","Levy County, Florida","B01001_003",1001,70
"12075","Levy County, Florida","B01001_004",1438,159
"12075","Levy County, Florida","B01001_005",946,157
"12075","Levy County, Florida","B01001_006",693,65
"12075","Levy County, Florida","B01001_007",413,88
"12075","Levy County, Florida","B01001_008",265,117
"12075","Levy County, Florida","B01001_009",295,149
"12075","Levy County, Florida","B01001_010",558,138
"12075","Levy County, Florida","B01001_011",970,62
"12075","Levy County, Florida","B01001_012",1097,127
"12075","Levy County, Florida","B01001_013",915,192
"12075","Levy County, Florida","B01001_014",1040,188
"12075","Levy County, Florida","B01001_015",1090,82
"12075","Levy County, Florida","B01001_016",1274,77
"12075","Levy County, Florida","B01001_017",1453,163
"12075","Levy County, Florida","B01001_018",576,157
"12075","Levy County, Florida","B01001_019",959,176
"12075","Levy County, Florida","B01001_020",445,100
"12075","Levy County, Florida","B01001_021",1064,181
"12075","Levy County, Florida","B01001_022",1271,158
"12075","Levy County, Florida","B01001_023",798,153
"12075","Levy County, Florida","B01001_024",684,138
"12075","Levy County, Florida","B01001_025",473,158
"12075","Levy County, Florida","B01001_026",20685,101
"12075","Levy County, Florida","B01001_027",1026,69
"12075","Levy County, Florida","B01001_028",1126,192
"12075","Levy County, Florida","B01001_029",1049,195
"12075","Levy County, Florida","B01001_030",668,63
"12075","Levy County, Florida","B01001_031",401,97
"12075","Levy County, Florida","B01001_032",310,136
"12075","Levy County, Florida","B01001_033",190,109
"12075","Levy County, Florida","B01001_034",409,144
"12075","Levy County, Florida","B01001_035",1169,105
"12075","Levy County, Florida","B01001_036",1075,59
"12075","Levy County, Florida","B01001_037",1049,172
"12075","Levy County, Florida","B01001_038",1088,186
"12075","Levy County, Florida","B01001_039",1271,66
"12075","Levy County, Florida","B01001_040",1389,95
"12075","Levy County, Florida","B01001_041",1669,191
"12075","Levy County, Florida","B01001_042",701,140
"12075","Levy County, Florida","B01001_043",1096,198
"12075","Levy County, Florida","B01001_044",592,136
"12075","Levy County, Florida","B01001_045",952,160
"12075","Levy County, Florida","B01001_046",1487,183
"12075","Levy County, Florida","B01001_047",758,170
"12075","Levy County, Florida","B01001_048",643,161
"12075","Levy County, Florida","B01001_049",567,149
"12077","Liberty County, Florida","B01001_001",8345,NA
"12077","Liberty County, Florida","B01001_002",4973,289
"12077","Liberty County, Florida","B01001_003",195,88
"12077","Liberty County, Florida","B01001_004",233,62
"12077","Liberty County, Florida","B01001_005",119,41
"12077","Liberty County, Florida","B01001_006",176,96
"12077","Liberty County, Florida","B01001_007",152,129
"12077","Liberty County, Florida","B01001_008",205,239
"12077","Liberty County, Florida","B01001_009",116,115
"12077","Liberty County, Florida","B01001_010",196,72
"12077","Liberty County, Florida","B01001_011",412,167
"12077","Liberty County, Florida","B01001_012",328,74
"12077","Liberty County, Florida","B01001_013",432,109
"12077","Liberty County, Florida","B01001_014",291,105
"12077","Liberty County, Florida","B01001_015",429,122
"12077","Liberty County, Florida","B01001_016",351,126
"12077","Liberty County, Florida","B01001_017",438,98
"12077","Liberty County, Florida","B01001_018",115,61
"12077","Liberty County, Florida","B01001_019",143,48
"12077","Liberty County, Florida","B01001_020",107,54
"12077","Liberty County, Florida","B01001_021",168,99
"12077","Liberty County, Florida","B01001_022",146,70
"12077","Liberty County, Florida","B01001_023",126,67
"12077","Liberty County, Florida","B01001_024",49,32
"12077","Liberty County, Florida","B01001_025",46,39
"12077","Liberty County, Florida","B01001_026",3372,289
"12077","Liberty County, Florida","B01001_027",118,47
"12077","Liberty County, Florida","B01001_028",163,59
"12077","Liberty County, Florida","B01001_029",253,79
"12077","Liberty County, Florida","B01001_030",119,75
"12077","Liberty County, Florida","B01001_031",135,64
"12077","Liberty County, Florida","B01001_032",4,6
"12077","Liberty County, Florida","B01001_033",82,101
"12077","Liberty County, Florida","B01001_034",117,61
"12077","Liberty County, Florida","B01001_035",139,67
"12077","Liberty County, Florida","B01001_036",270,28
"12077","Liberty County, Florida","B01001_037",180,95
"12077","Liberty County, Florida","B01001_038",225,100
"12077","Liberty County, Florida","B01001_039",182,58
"12077","Liberty County, Florida","B01001_040",289,75
"12077","Liberty County, Florida","B01001_041",198,77
"12077","Liberty County, Florida","B01001_042",123,69
"12077","Liberty County, Florida","B01001_043",137,66
"12077","Liberty County, Florida","B01001_044",91,58
"12077","Liberty County, Florida","B01001_045",107,50
"12077","Liberty County, Florida","B01001_046",158,59
